AACombo,Fitness
MPGY,0.0
YCEF,0.0
HVDN,0.0
HVDL,0.0
HVDI,0.0
HVDF,0.02716
HVDD,0.0
HVDW,0.0
HVDR,0.0
PNSY,0.0261
PNSW,0.0
PNSV,0.00256909090909
PNST,0.00201
PNSS,0.00119
PNSR,0.0
PNSQ,0.0
PNSN,0.0
PNSM,0.00528833333333
PNSL,0.0107070588235
PNSK,0.0
PNSI,0.005205
PNSG,0.009663
PNSF,0.000953333333333
PNSD,0.0
PNSA,0.00776714285714
KRVI,0.0
KRVK,0.0
KRVM,0.0
KRVL,0.0061527272727299
KRVN,0.0
KRVA,0.0
HCDR,0.01585
KRVD,0.0
KRVG,0.0
KRVF,0.006345
KRVY,0.00576666666667
MNST,0.0248516666667
HCDI,0.0
HCDN,0.0
HCDM,0.0
HCDL,0.0
KRVQ,0.0
KRVS,0.0
KRVR,0.0
HCDG,0.0
KRVT,0.0
KRVW,0.0
KRVV,0.010378
INQN,0.0
INQL,0.0132166666667
MNSW,0.0212733333333
FEGF,0.01435
INQK,0.0
FEGD,0.0
INQI,0.01462
INQF,0.0
FEGI,0.013115
FEGN,0.01086
FEGL,0.0067983333333299
INQA,0.01268
FEGR,0.013402
FEGS,0.012445
FEGQ,0.0
FEGV,0.06225
FEGT,0.0253525
INQY,0.0
INQV,0.04225
INQW,0.0
INQT,0.0
MNSS,0.46014625
INQR,0.00704666666667
INQS,0.0
INQQ,0.0
MNSL,4.585802222219999
MNSM,9.21733
MNSN,0.0627366666667
MNSK,0.015215
MNSD,0.0344666666666999
TNLY,0.167006666667
GWNW,0.0
MNSG,0.068065
MNSA,0.066626
RVYN,0.0
RVYM,0.0
RVYL,0.0
RVYK,0.0
RVYI,0.0
RVYG,0.0
RVYF,0.0
RVYD,0.0
RVYA,0.0
RVYY,0.0
RVYW,0.0
RVYV,0.0
RVYT,0.0
RVYS,0.0
RVYR,0.00118277777778
RVYQ,0.0
SDEM,0.0140866666667
VQAL,0.00423333333333
VQAM,0.0448725
VQAN,0.0063433333333299
VQAI,0.0
VQAK,0.0
VQAD,0.0
VQAF,0.0
VQAG,0.0135871428571
VQAA,0.02773
VQAY,0.0
VQAT,0.0
VQAV,0.00756666666667
VQAW,0.0
VQAQ,0.0
VQAR,0.0
VQAS,0.0
KADI,0.0
TNLW,0.0244875
KADK,0.0
KADL,0.0
NDTY,0.0
NDTV,5.54465
NDTT,0.0
NDTR,0.0
NDTS,0.00488333333333
NDTQ,0.0
NDTN,0.0
NDTL,0.015496
NDTM,0.0
NDTK,0.0
NDTI,0.0
NDTF,0.008645
NDTG,0.0
NDTD,0.0
NDTA,0.0
NKTA,0.0090599999999999
IMLK,0.0
NKTG,0.0
NKTF,0.0
NKTI,0.01463
NKTK,0.0
NKTM,0.0
NKTL,0.0
NKTN,0.0
NKTQ,0.0
NKTS,0.0
NKTR,0.0
NKTT,0.0
NKTW,0.0
NKTV,0.0
NKTY,0.0
KADN,0.0
FMAG,0.0027225
ENST,0.0203725
ENSV,0.0
ENSW,0.0
ENSQ,0.0
ENSR,0.0
ENSS,0.0135857142857
ENSY,0.00704666666667
FMAM,0.005435
ENSD,0.0
ENSF,0.0
ENSG,0.0
ENSA,0.0
ENSL,0.00679857142857
ENSM,0.0
ENSN,0.0
ENSI,0.0184366666667
ENSK,0.0
WAFW,0.0
TYCS,0.647913333333
KADA,0.0
TVSA,10.171199
TVSG,20.2643871429
TVSF,9.1692325
TVSD,2.782583
TVSK,9.40219818182
TVSI,17.4091091667
TVSN,7.00023
TVSM,37.3049541667
TVSL,14.3613708571
TVSS,11.5505791176
TVSR,11.113475
TVSQ,7.480598888889999
TVSW,7.67371333333
TVSV,14.92916
TVST,7.942819
TVSY,10.3996136364
KADD,0.0
MCHI,5.13276
MCHK,0.0
MCHL,6.12254
MCHM,16.72899
MCHN,0.0
KADF,0.04225
MCHF,6.3209
MCHG,0.017285
MCHY,0.0
MCHQ,0.0
MCHR,0.0
MCHS,0.0
MCHT,0.02535
MCHV,0.015845
MCHW,0.0
MWCV,0.0
APAL,0.0
APAI,0.0
APAK,0.0
APAD,0.0
APAF,0.00679857142857
APAG,0.0
APAY,0.0
APAT,0.0
APAV,0.0105675
APAW,0.0
APAQ,0.0
APAR,0.0
APAS,0.0
FVHI,0.0
FVHK,0.0
FVHL,0.0103716666667
FVHM,0.03457
FVHN,0.0
FVHD,0.0
FVHF,0.0
FVHG,0.0
FVHY,0.019015
FVHQ,0.05431
FVHR,0.0
FVHS,0.0
FVHT,0.0
FVHV,12.905825
FVHW,0.0
SRQW,0.0
ASAD,0.03802
KADQ,0.03802
VWKG,0.0
SRQA,0.00346545454545
FGQN,0.0
FGQL,0.0324783333333
FGQM,0.021125
FGQK,0.02377
FGQI,0.024555
FGQF,0.0084549999999999
FGQG,0.048795
FGQD,0.006795
FGQA,0.017285
KADR,0.0
FGQY,0.015845
FGQV,0.0936166666667
FGQW,0.0
FGQR,0.0
FGQS,0.0440083333333
FGQQ,0.0
WDST,0.00263
WDSV,0.013524
WDSW,0.0
WDSQ,0.0
WDSR,0.0
WDSS,0.0
WDSY,0.0
WDSD,0.0
WDSF,0.0
WDSA,0.0
WDSL,0.00529
WDSM,0.00746
WDSN,0.0
WDSI,0.02237
WDSK,0.0
SWCY,0.02688
SWCW,0.0
SWCV,0.577705
SWCT,0.0179025
SWCS,0.020434
SWCR,0.0
SWCQ,0.0
KADT,0.0
SWCM,0.014915
SWCL,0.04954
SWCK,0.00656
SWCI,0.035945
IMLR,0.000991111111111
SWCG,0.0030725
SWCF,0.022765
SWCD,0.0
SWCA,0.04194
SNHA,0.0105666666667
SNHG,0.01422
SNHF,0.06342
SNHD,0.0
SNHK,0.0
SNHI,0.0631766666667
SNHN,0.01268
SNHM,0.970666666667
SNHL,0.0668266666667
SNHS,0.0228625
SNHR,0.00792888888889
SNHQ,0.07657
SNHW,0.0
SNHV,0.037708
SNHT,0.014006
SNHY,0.0594633333333
KADW,0.0
EIYM,0.03456
PGFL,0.0880081818182
YCLA,3.464825
PGFF,0.00203
LQAY,0.0
LQAV,0.00715181818182
LQAW,0.0
LQAT,0.004535
LQAR,0.00293384615385
LQAS,0.00141882352941
LQAQ,0.0
LQAN,0.0
LQAL,0.0
LQAM,0.0
LQAK,0.0
LQAI,0.00192833333333
LQAF,0.0559383333333
LQAG,0.00167666666667
LQAD,0.0
LQAA,0.0
GEFF,0.0541799999999999
GEFG,0.05432
GEFD,0.0
GEFA,0.02377
GEFN,0.0
GEFL,0.0308166666667
GEFM,6.938735
GEFK,0.0
GEFI,0.05741
GEFV,0.0059475
GEFW,0.0
GEFT,0.0189766666667
GEFS,0.0462683333333
GEFQ,0.031905
GEFY,0.03456
HHWI,0.0
WRLT,0.0
EVAY,0.0
EVAR,0.009514
EVAS,0.0140866666667
EVAQ,0.0
EVAV,0.0
EVAW,0.0
EVAT,0.0
NEES,0.0
EVAK,0.0
EVAI,0.03168
EVAN,0.0
EVAL,0.0
EVAM,0.0
EVAA,0.0
EVAF,0.0
EVAG,0.0
EVAD,0.0
ECGL,0.01811
ECGN,0.0
ECGI,0.0
ECGK,0.0
ECGD,0.0
ECGG,0.03456
ECGF,0.0
ECGA,0.0
ECGY,0.0
ECGT,0.0
ECGW,0.05431
ECGV,0.0
ECGS,0.0
AYFV,0.04753
AYFW,0.0
AYFQ,0.0
AYFR,0.0
AYFM,0.05431
AYFN,0.017285
AYFK,0.0
AYFD,0.0
AYFF,0.0
AYFG,0.00704666666667
ANFG,0.00667666666667
ANFF,0.017285
ANFD,0.0
ANFA,0.047175
HKSR,0.0
ANFN,0.03565
ANFM,0.02304
ANFL,0.08265
ANFK,0.0
HKSW,0.0
ANFI,0.039365
ANFW,0.04224
HKSK,0.00334333333333
HKSI,0.0
HKSN,0.0
ANFR,0.0149225
HKSL,0.0
HKSM,0.0
HKSA,0.0
HKSF,0.0
HKSG,0.0036625
HKSD,0.0
WPKS,0.0
WPKV,0.0
CAHL,0.0
WAQR,0.0
WAQW,0.0
WAQF,0.0
MDVY,0.0
MDVQ,0.0
MDVS,0.0
MDVR,0.0
MDVT,0.0218125
MDVW,0.0
MDVV,0.0076125
MDVI,0.015845
MDVK,0.0
MDVM,8.67158
MDVL,0.011924
MDVN,0.0
MDVA,0.02716
MDVD,0.0
MDVG,0.00975666666667
MDVF,0.0
TKYW,0.0
KMWY,0.0
KMWT,0.0
KMWV,0.0
KMWQ,0.0
KMWS,0.0
KMWL,0.0
KMWI,0.0
KMWK,0.0
KMWF,0.0
KMWA,0.0
VWSF,0.0
SLNT,0.068784
PGHA,0.0
WEKL,0.0
PGHG,0.0
PGHF,0.0
PGHD,0.0
PGHK,0.0
PGHI,0.0
PGHN,0.0
PGHM,0.0
PGHL,0.0
PGHS,0.0
PGHR,0.0
PGHQ,0.0
PGHW,0.0
PGHV,0.01585
PGHT,0.0
PGHY,0.0
SHWA,0.0
SHEF,0.00396666666667
SHED,0.0
INSG,0.01047
SHEA,0.0
SHEN,0.0
SHEL,0.0155075
SHEM,0.04753
SHEI,0.0
SHEV,0.0
SHET,0.0
NYIW,0.0
SHER,0.0
SHES,0.018472
SHEQ,0.0
SHEY,0.01585
NYIR,0.0
NYCK,0.0
NYCN,0.0
QMWF,1.36426
NYCL,0.00604
NYCM,0.0
NLAT,0.0
QMWI,0.02376
NLAQ,0.0
NLAS,0.0031775
NLAR,0.0
NLAM,0.0186775
NLAL,0.331980666667
QMWQ,0.0
NYCY,0.0
NLAI,0.111645
NLAK,0.0
NYCR,0.0
NLAD,0.0
NYCQ,0.0
NYCW,0.0
FQVY,0.003175
FQVQ,0.0
FQVS,0.003595
FQVR,0.0
FQVT,0.0059475
FQVW,0.0
FQVV,0.1713625
FQVI,0.01218
FQVK,0.005285
FQVM,3.44381
LDDK,0.0
FQVA,0.001675
QMYW,0.0
FQVG,0.0109875
FQVF,0.01114
INSM,0.297663333333
QMYR,0.149783333333
ESCA,0.0
THVY,0.9410275
ESCD,0.0
ESCG,0.00845666666667
ESCF,0.00343333333333
THVR,0.0
THVS,0.163815
THVQ,0.0268475
THVV,1.47741666667
THVW,0.0
THVT,0.021804
ESCN,0.0
ESCQ,0.0
THVK,0.0
THVI,2.316645
THVN,0.0457833333333
ESCT,0.021734
THVL,0.0604108333333
THVM,9.68314
ESCY,0.0
THVA,0.983494285714
THVF,0.4750375
THVG,0.041595
THVD,0.00827
LFFD,0.0
LFFF,0.0006799999999999
LFFG,0.356301666667
LFFA,0.76485
LFFL,0.0971333333333
LFFM,0.00141333333333
LFFN,0.0
LFFI,0.00187666666667
LFFK,0.0
LFFT,0.0
LFFV,0.11889
LFFW,0.0
LFFQ,0.0
LFFR,0.0
LFFS,0.000763333333333
LFFY,0.00243666666667
HPGY,0.0
FMVG,0.0
KMDD,0.0
SPST,0.0009147619047619
SLNF,1.82193666667
CQLT,0.0
INSS,0.124281111111
PSRI,0.0
KMDM,0.0
SHPG,0.006526
YQHM,0.0
SHPA,0.0
INST,0.0180333333333
SPSW,0.001010625
LAQW,0.0
SHPY,0.001275
INSV,0.0292433333333
WPTG,0.0
WPTF,0.0
WPTA,14.3210333333
PATS,0.0
HPGQ,0.0
KMDY,0.0
WPTM,0.0
WPTL,0.0
SPSR,0.0
WEKY,0.0
WPTN,0.0
KILT,0.0140866666667
WPTK,0.0
FMWK,0.0
WPTW,0.0
KILK,0.0
KILN,0.0
FMWM,0.0
SPSM,0.0059725
KILD,0.0
FMWG,0.0
SPSN,0.00218133333333
KILF,0.0
HPGT,0.0
TEPV,0.06337
TEWR,6.71166
FMVF,0.00149
TEWT,12.83823
TEWV,18.404795
TEWW,0.021125
FMVM,0.0
TEWY,0.32589
FMVN,0.0
FMVI,0.0
FMVK,0.0
TEWA,38.379505
FMVW,0.32763
TEWD,12.99665
TEWF,21.97264
TEWG,3.30236666667
TEWI,4.9336
TEWK,0.0
TEWL,21.7194
TEWM,73.12595
TEWN,9.810175
HPGV,0.0
GFIT,0.0
SEEV,1.981442
GFIV,0.0
SEES,6.49270142857
KHWQ,0.0
HPGI,0.0
IELA,0.030426
PAMY,0.0
PAMW,0.0
WYCA,0.0
WYCD,0.0
WYCG,0.0
WYCF,0.0
WYCI,0.0
SPSK,0.0
WYCK,0.0
WYCM,0.0
WYCL,0.0
PAMS,0.0
WYCQ,0.0
WYCS,0.0
WYCR,0.0
WYCW,0.0
WYCY,0.0
HPGK,0.0
PAMQ,0.0
GFID,0.0
LDDQ,0.0
ESYD,0.0
PAML,0.0
PTCI,0.0
PTCK,0.0
PTCM,0.01463
PTCN,0.0
PTCA,0.0
PAMI,0.0
PTCD,0.0
PTCG,0.006345
PTCF,0.003175
PTCY,0.0105675
PAMF,0.0
PAER,0.0
PAES,0.0
SEEN,0.0
PTCQ,0.01268
PTCS,0.00771888888889
PTCR,0.0
PAMD,0.0
PTCW,0.0
PTCV,0.0070483333333299
GFII,0.021725
HPGL,0.0
WAML,0.8296620000000001
NLRA,0.0
HPGN,0.0
NGDM,0.0
NGDT,0.01811
NGDW,0.0
NGDQ,0.0
NGDS,0.0
NGDR,0.0
ISCT,0.020505
ISCW,0.0
ISCV,1.11926166667
ISCQ,0.0338033333333
ISCS,0.0229111111111
ISCR,0.00546888888889
ISCY,0.00722
ISCD,0.0
ISCG,0.0272983333333
ISCF,0.01982
ISCA,0.014995
ISCM,2.52202666667
ISCL,0.161467777778
ISCN,0.01834
ISCI,1.3827
ISCK,0.0153733333333
NLRY,0.0
HPGD,0.0
HPGG,0.0
GQDY,0.0
GQDT,0.0
GQDV,0.0
GQDQ,0.0
GQDR,0.0
GQDS,0.01189
GQDL,0.0
GQDM,0.0
GQDN,0.0
GQDI,0.0
GQDK,0.0
GQDF,0.0
GQDG,0.0
KHWT,0.0
GQDA,0.0
HPGF,0.0
CLIV,0.0
CLIW,0.0
CLIS,0.0
CLIY,0.0
CLIL,0.04753
CLII,0.0
SRFL,0.0229734615385
WRIG,0.0
FQEA,0.0
FQEM,0.0
WHYR,0.0
EIPA,0.0
EIPF,0.0
EIPG,0.0
EIPD,0.0
FQES,0.0
HEPQ,0.0
HEPS,0.0
EIPI,0.0
HEPT,0.0
HEPW,0.0
HEPV,0.0
HEPY,0.0
FKEL,0.0
HEPA,0.0
HEPD,0.0
HEPG,0.0
FQEY,0.0
HEPI,0.00951
HEPK,0.0
HEPM,0.0
HEPL,0.003628
HEPN,18.82011
HHPD,0.0
HHPF,0.0
HHPG,0.0
HHPA,0.0
EIPS,0.0
HHPL,0.388133333333
HHPM,0.0
HHPN,0.0
FKEI,0.0
HHPI,0.0
HHPK,0.0
HHPT,0.0
FKEF,0.0
HHPV,0.0
EIPQ,0.0
HHPQ,0.0
HHPR,0.0
HHPS,0.0
WRCI,0.0
VNVF,0.8409774999999999
HHPY,0.0
VNVG,0.356798571429
VNVD,0.0
KHWV,0.0
SKDD,0.0
VNVK,0.0
IPGN,0.0
AQAN,18.703935
ESPM,0.0
VNVI,1.0941
YFKD,0.0
YFKF,0.0
YCSD,0.0
AGQA,0.0
FKEY,0.0
YFKL,0.0
YCSG,0.265513333333
YFKN,0.0
FKEV,0.0
YFKR,0.642236666667
YCSF,0.2072
YFKT,0.0
YFKV,0.0
YFKW,0.0
YCSA,0.3507825
WWKS,0.0
WRIQ,0.0
WWKA,0.0
WWKF,0.0
WWKN,0.0
WRIR,0.0
RTMD,0.0
RTMG,0.00679857142857
RTMF,0.0
RTMA,0.0
RTMM,0.0
RTML,0.01491
RTMN,0.0
RTMK,0.0
RTMT,0.0
RTMW,0.0
RTMV,0.0
RTMQ,0.0
RTMS,0.00325846153846
RTMR,0.0
RTMY,0.0
SFKF,0.0
SFKG,0.00198833333333
SFKD,0.0
PWIT,0.0
PWIV,0.0
PWIW,0.0
SFKN,0.0
PWIY,0.0
SFKL,0.00116666666667
SFKM,0.0
SFKK,0.0
SFKI,0.0
SFKV,0.0
SFKW,0.0
SFKT,0.0
SFKR,0.51314875
SFKS,0.0
SFKQ,0.0
PWII,0.0
PWIK,0.0
PWIL,0.0
PWIM,0.0
PWIN,0.0
SFKY,0.0
YCSS,0.6044975
VWSR,0.0
SPPD,0.0
SPPG,0.0
SPPF,0.0
SPPA,0.0
SPPM,0.0
SPPL,0.000439705882353
SPPN,0.0
SPPI,0.0120781818182
SPPK,0.0
SPPT,0.0
SPPW,0.0
SPPV,0.0022495
SPPQ,0.0
SPPS,0.0
SPPR,0.0
SPPY,0.0
QHRM,0.0
QHRL,0.0
QHRN,0.0
QHRI,0.0
QHRD,0.0
QHRG,0.0
FCLR,0.00530555555556
FEFM,1.67059
FCLT,1.39082
FCLV,7.030933333330001
FCLI,7.580426666669999
FCLK,1.83705666667
QHRY,0.00792666666667
FCLL,10.7024644444
FCLA,1.09741666667
QHRT,0.0
QHRV,0.0
QHRQ,0.0
QHRS,0.002824
QHRR,0.0
IPGL,0.0
YVIN,0.0
ICGI,0.0
ICGK,0.0
ICGM,0.0564
ICGL,0.0171416666667
ICGA,0.0
IPIW,0.0
IPIQ,0.0
ICGG,0.0193125
IPIL,0.0
IPIM,2.048885
IPIN,0.0
IPII,0.00656
IPIK,0.0
IPID,0.0
ICGS,0.0121816666667
ICGR,0.0
IPIA,0.0
ICGW,0.0
MWQQ,0.0
VWSS,0.0
FEFI,0.0248
IPGM,0.0
THPA,0.0045325
YVIK,0.0
PTQW,0.0
ELKA,0.0
ELKF,0.0
ELKG,0.0
ELKD,0.0
ELKI,0.0
ELKN,0.0
ELKL,0.0
ELKM,0.0
ELKR,0.0
ELKS,0.0
ELKQ,0.0
ELKV,0.0
ELKW,0.0
ELKT,0.0
YVII,0.021125
TFHA,0.0065625
DAKA,0.0
DAKD,0.0
DAKF,0.0
DAKI,0.0
DAKK,0.0
DAKL,0.0
DAKM,0.0
DAKN,0.0
DAKR,0.0
DAKS,0.1296225
DAKT,0.0
DAKV,0.0
DAKW,0.0
DAKY,0.0
LYPQ,0.0
LYPS,0.0
LYPR,0.370756470588
LYPT,0.0
LYPW,0.0
LYPV,0.0012275
LYPY,0.0
YVIG,0.193495
LYPA,0.0
LYPD,0.0
LYPG,0.0
LYPF,0.002445
LYPI,0.0
LYPK,0.0
LYPM,0.0
LYPL,0.00125555555556
LYPN,0.0
YVID,0.0
VPSF,0.0
QGTT,0.06337
TCSI,23.781384
TCSV,17.67566
KEAN,0.0
MEAM,9.82194
HRWY,0.0
HRWW,0.0
HRWV,0.0
HRWT,0.0
HRWR,0.0
HRWQ,0.0
HRWN,0.0
HRWM,0.0
HRWL,0.0
HRWI,0.0
HRWG,0.0
HRWF,0.0
TINA,7.110653333330001
HRWA,0.0
YIIL,0.0178
RDIY,0.0
RDIQ,0.0105666666667
RDIS,0.0
RDIR,0.0
RDIT,0.0
RDIW,0.0
RDIV,0.0
RDII,0.00488
RDIK,0.0
RDIM,0.0
RDIL,0.0
RDIN,0.0
RDIA,0.0
RDID,0.0
RDIG,0.0
RDIF,0.0
RSWL,0.00363954545455
RSWM,0.0
RSWN,0.0
RSWI,0.00705
RSWK,0.0
RSWD,0.0
RSWF,0.00529
RSWG,0.0
RSWA,0.00529
RSWY,0.0
RSWT,0.00433
RSWV,0.0
RSWW,0.0
RSWQ,0.0
RSWR,0.0
RSWS,0.0
THPQ,0.0
MEAL,8.155156666669999
TQIN,0.164105
TQIL,7.655216666669999
TQIM,17.897765
TQIK,0.0
TQII,15.72343
TQIF,0.06005
TQIG,0.100916666667
TQID,0.013585
TQIA,0.0457666666666999
TQIY,1.32009
TQIV,1.59298666667
TQIW,0.0
TQIT,0.0257366666667
TQIR,0.0
TQIS,2.004745
TQIQ,9.55942
NHTM,0.00634
THPT,0.00528833333333
PQFK,0.0
PQFI,0.005595
HWVV,0.0115266666667
HWVQ,0.0
PQFN,0.0
HWVS,0.0
PQFL,0.0
PQFA,0.0
HWVY,0.0
PQFF,0.00464
PQFD,0.0
HWVD,0.0
PQFY,0.0
HWVF,0.0
HWVA,0.0
PQFS,0.0
PQFR,0.0
PQFQ,0.0
HWVI,0.0
PQFV,0.0
HWVK,0.0
PQFT,0.0
WFKA,0.0
WFKF,0.0
WFKG,0.0
WFKD,0.0
WFKK,0.0
WFKI,0.0
WFKN,0.0
WFKL,0.0
WFKM,0.0
WFKR,0.0
WFKS,0.0
WFKQ,0.0
WFKV,0.0
WFKW,0.0
FEFV,1.521085
WFKY,0.0
EPAQ,0.0
QFSA,0.012676
QFSD,0.0
QFSF,0.00135333333333
QFSG,2.83999833333
QFSI,0.0
FYIV,0.090825
QFSK,0.0
QFSL,0.00282555555556
QFSM,0.02577
QFSN,0.0220833333333
FYIS,0.00461666666667
QFSQ,0.0138133333333
QFSR,0.246978888889
QFSS,0.0240744444444
QFST,0.007428
FYII,0.00679
QFSV,0.024026
QFSW,0.01268
FYID,0.0
QFSY,0.0
FYIF,0.0
FYIG,0.0
FYIA,0.0
WYYA,0.0
FEFR,0.0
YRQN,0.0
ACNL,0.19689
ACNM,0.21726
ACNK,0.05431
ACNI,0.08774
ACNF,0.067895
ACNG,0.015845
ACNY,0.85546
ACNV,0.12673
ACNW,0.04224
ACNT,0.05431
ACNR,0.959316666667
ACNS,0.035645
QGTA,0.10863
YDPQ,0.0
PSWA,0.00793
YFVW,0.0
NQRM,0.0
NQRL,0.0
NQRN,0.0
NQRI,0.0
NQRK,0.0
NQRD,0.0
NQRG,0.0
NQRF,0.0
NQRA,0.0
NQRY,0.0
NQRT,0.0
NQRW,0.0
NQRV,0.0
NQRS,0.0
NQRR,0.0
VART,0.0
VARW,0.0
VARV,0.0
VARQ,0.0
VARS,0.00108954545455
VARR,0.0
VARY,0.0403336363636
VARD,0.0
VARG,0.00975769230769
VARF,0.0
VARA,0.0
VARM,0.00494571428571
VARL,0.000904
VARN,0.0
VARI,0.002121
VARK,0.646355
YRQA,0.0
VNMN,0.01358
YRQF,0.0596466666666999
KISK,0.0
YRQG,0.0
LNWY,0.0
KIST,0.00187166666667
LNWW,0.0
LNWV,0.0
LNWT,0.0
LNWS,0.0
KISW,0.0
LNWQ,0.0
LNWN,0.00746
LNWM,0.0
LNWL,0.0
LNWK,0.0
LNWI,0.0
LNWG,0.0
LNWF,0.0
LNWD,0.0
LNWA,0.0
YRQD,0.02305
KISS,0.011245
KISR,0.00650777777778
KISY,0.0
IIYA,0.0
QIPY,0.0
QIPV,0.012735
QIPW,0.0
QIPT,0.0
QIPR,0.0
QIPS,0.0
QIPQ,0.0
QIPN,0.0
QIPL,0.230584
QIPM,0.017285
QIPK,0.0
QIPI,0.01268
QIPF,0.0
QIPG,0.0
QIPD,0.0
QIPA,0.0
TLKW,0.0
TLKV,48.37043
TLKS,0.0086474999999999
TLKR,0.00397
TLKY,0.0
TLKG,0.0090599999999999
TLKF,0.0294266666667
TLKA,0.0
TLKM,0.0
TLKL,0.0180669230769
TLKN,0.0
TLKI,0.027165
TLKK,0.0
VLLS,0.188329038462
EDRT,0.0
KVLY,0.0
KVLW,0.0
KVLV,0.0
KVLT,0.0
KVLS,0.0011975
KVLR,0.0
KVLQ,0.0
KVLN,0.0
KVLM,0.0
KVLL,0.0338993333333
KVLK,0.0
KVLI,0.00488333333333
KVLG,0.00182818181818
KVLF,0.00254333333333
KVLD,0.0
KVLA,0.02656
YRQS,0.0
YRQQ,0.0
HNIG,0.0
HNIF,0.0
HNIM,0.04224
HNIL,0.0
HNIN,0.0
HNII,0.02716
HNIK,0.0
HNIW,0.0
HNIQ,0.0
HNIS,0.0
HNIR,0.0
HNIY,0.0
RKER,0.0
RKES,0.0
RKEV,0.0
RKEW,0.0
RKET,0.0
WSSV,0.036895
RKEY,0.0
RKEA,0.0
RKEF,0.0
RKEG,0.0
RKED,0.0
RKEI,0.0
RKEL,0.0
RKEM,0.0
GQKT,0.0
IKTI,0.0
IKTK,0.0
IKTL,0.00855833333333
IKTM,0.0
IKTN,0.0258
IKTA,0.0074099999999999
IKTD,0.0
IKTF,0.442425
IKTG,1.9825
IKTY,0.0
WSSD,0.0
IKTQ,0.0
IKTS,0.0
IKTT,0.003285
IKTV,0.010145
IKTW,0.0
FIMQ,0.01728
FIMR,0.00903666666667
FIMS,0.0112666666667
FIMT,0.010565
FIMV,1.47913
FIMW,0.02236
FIMY,0.01267
FIMA,0.190105
FIMD,0.0
FIMF,0.61828
FIMG,0.00656
FIMI,0.05022
FIMK,0.0
FIML,1.83569
FIMM,10.28501
FIMN,0.01086
GQKA,0.0
GQKG,0.0
LACW,0.00401
TQNN,10.66809
EDRF,0.0
VYDR,0.0
VYDW,0.00951
TDAR,0.0282414285714
VYDA,0.0
VYDG,0.0
VYDF,0.0
EQSY,0.015845
EQSW,0.0
EQSV,0.0
EQST,0.01585
EQSR,0.0
EQSQ,0.0
EQSN,0.0
EQSM,0.0
EQSL,0.0
EQSI,0.008645
EQSG,0.0
EQSF,0.0105666666667
EQSD,0.0
EQSA,0.0
SARK,0.446115
SARI,0.0052494444444399
SARN,0.001706875
SARL,0.0118797777778
SARM,0.00839466666667
SARA,0.00626727272727
SARF,0.00747277777778
SARG,0.0053316
SARD,0.0
SARY,0.00542266666667
SARR,0.00156142857143
SARS,0.0612858139535
SARQ,0.0090599999999999
SARV,0.105812173913
SARW,0.002544
SART,0.0104915789474
MGGD,0.103695
WVRN,0.0
VLDN,0.0
VLDL,0.00173
VLDM,0.0
VLDK,0.0
VLDI,0.0
VLDF,0.0
VLDD,0.0
VLDA,0.0
VLDY,0.0
VLDV,0.0
VLDW,0.0
VLDR,0.0
VLDS,0.0
QHLQ,0.03169
QHLV,0.0238333333333
CHTF,0.0
MKEL,0.0
MKEI,0.0
MKET,0.0
KPAR,0.0
KPAS,0.0
KPAV,0.0
KPAW,0.0
KPAT,0.021125
WTQK,0.0
KPAY,0.0
WTQR,0.0
KPAA,0.0
KPAF,0.0
KPAG,0.0
KPAD,0.0
KPAI,0.0
KPAN,0.0
KPAL,0.0
KPAM,0.0
NCMF,0.01584
ISIV,0.0272933333333
YEWG,0.233975
YQIS,0.03029
NCMV,0.052805
NCMW,0.0
NCMR,0.0
KEGD,0.0
HASN,0.012682
KEGF,0.0
KEGA,0.0
ISIA,0.0182533333333
HASK,0.0
HASD,0.0
HASF,0.0136366666667
HASG,0.01022
KEGI,0.0
KEGT,0.01811
KEGW,0.0
KEGV,0.0
KEGQ,0.0
HASY,0.0
KEGS,0.0
KEGR,0.0
HAST,0.06337
HASV,0.06159
HASW,0.00264833333333
KEGY,0.0
HASQ,0.0105666666667
HASR,0.0
HASS,0.0523888888889
NCMY,0.0
QKMI,0.0
LHSV,0.000458888888889
IQSA,0.0
IQSG,0.002445
IQSF,0.0110266666667
IQSD,0.00845666666667
IQSK,0.00288666666667
IQSI,0.00929333333333
IQSN,0.0
IQSM,0.0
IQSL,0.00403222222222
IQSS,0.0110366666667
IQSR,0.0
IQSQ,0.0
IQSW,0.0
IQSV,0.308905
IQST,0.00254333333333
IQSY,0.0
AMDN,0.0
IHHV,0.0
AMDL,0.00975666666667
IHHT,0.0
IHHS,0.0
PCQY,0.0
IHHQ,0.0
AMDI,0.1901
PCQT,0.0
PCQV,0.0
PCQW,0.0
PCQQ,0.0
PCQR,0.0
PCQS,0.2303225
PCQL,0.00476
PCQM,0.0
PCQN,0.0
IHHD,0.0
PCQI,0.0
IHHA,0.0
PCQK,0.0
PCQD,0.0
PCQF,0.0
PCQG,0.0
AMDR,0.006345
PCQA,0.0
PVSG,0.001277
PVSF,0.00518416666667
PVSD,0.0
PVSA,0.0131075
IEFA,0.0
PVSN,0.2887
PVSM,0.0
PVSL,0.00444741935484
PVSK,0.00418714285714
PVSI,0.00247818181818
PVSW,0.00282555555556
PVSV,0.00757384615385
PVST,0.0
PVSS,0.00231551724138
PVSR,0.00202111111111
PVSQ,0.151725
